"","OrganizationIdentifier","OrganizationFormalName","ActivityIdentifier","ActivityTypeCode","ActivityMediaName","ActivityMediaSubdivisionName","ActivityStartDate","ActivityStartTime.Time","ActivityStartTime.TimeZoneCode","ActivityEndDate","ActivityEndTime.Time","ActivityEndTime.TimeZoneCode","ActivityRelativeDepthName","ActivityDepthHeightMeasure.MeasureValue","ActivityDepthHeightMeasure.MeasureUnitCode","ActivityDepthAltitudeReferencePointText","ActivityTopDepthHeightMeasure.MeasureValue","ActivityTopDepthHeightMeasure.MeasureUnitCode","ActivityBottomDepthHeightMeasure.MeasureValue","ActivityBottomDepthHeightMeasure.MeasureUnitCode","ProjectIdentifier","ActivityConductingOrganizationText","MonitoringLocationIdentifier","ActivityCommentText","SampleAquifer","HydrologicCondition","HydrologicEvent","ActivityLocation.LatitudeMeasure","ActivityLocation.LongitudeMeasure","ActivityLocation.SourceMapScaleNumeric","ActivityLocation.HorizontalAccuracyMeasure.MeasureValue","ActivityLocation.HorizontalAccuracyMeasure.MeasureUnitCode","ActivityLocation.HorizontalCollectionMethodName","ActivityLocation.HorizontalCoordinateReferenceSystemDatumName","AssemblageSampledName","CollectionDuration.MeasureValue","CollectionDuration.MeasureUnitCode","SamplingComponentName","SamplingComponentPlaceInSeriesNumeric","ReachLengthMeasure.MeasureValue","ReachLengthMeasure.MeasureUnitCode","ReachWidthMeasure.MeasureValue","ReachWidthMeasure.MeasureUnitCode","PassCount","NetTypeName","NetSurfaceAreaMeasure.MeasureValue","NetSurfaceAreaMeasure.MeasureUnitCode","NetMeshSizeMeasure.MeasureValue","NetMeshSizeMeasure.MeasureUnitCode","BoatSpeedMeasure.MeasureValue","BoatSpeedMeasure.MeasureUnitCode","CurrentSpeedMeasure.MeasureValue","CurrentSpeedMeasure.MeasureUnitCode","ToxicityTestType","SampleCollectionMethod.MethodIdentifier","SampleCollectionMethod.MethodIdentifierContext","SampleCollectionMethod.MethodName","SampleCollectionMethod.MethodQualifierTypeName","SampleCollectionMethod.MethodDescriptionText","SampleCollectionEquipmentName","SampleCollectionMethod.SampleCollectionEquipmentCommentText","SamplePreparationMethod.MethodIdentifier","SamplePreparationMethod.MethodIdentifierContext","SamplePreparationMethod.MethodName","SamplePreparationMethod.MethodQualifierTypeName","SamplePreparationMethod.MethodDescriptionText","SampleContainerTypeName","SampleContainerColorName","ChemicalPreservativeUsedName","ThermalPreservativeUsedName","SampleTransportStorageDescription","DataLoggerLine","ResultDetectionConditionText","MethodSpecificationName","CharacteristicName","ResultSampleFractionText","ResultMeasureValue","ResultMeasure.MeasureUnitCode","MeasureQualifierCode","ResultStatusIdentifier","StatisticalBaseCode","ResultValueTypeName","ResultWeightBasisText","ResultTimeBasisText","ResultTemperatureBasisText","ResultParticleSizeBasisText","PrecisionValue","DataQuality.BiasValue","ConfidenceIntervalValue","UpperConfidenceLimitValue","LowerConfidenceLimitValue","ResultCommentText","USGSPCode","ResultDepthHeightMeasure.MeasureValue","ResultDepthHeightMeasure.MeasureUnitCode","ResultDepthAltitudeReferencePointText","ResultSamplingPointName","BiologicalIntentName","BiologicalIndividualIdentifier","SubjectTaxonomicName","UnidentifiedSpeciesIdentifier","SampleTissueAnatomyName","GroupSummaryCountWeight.MeasureValue","GroupSummaryCountWeight.MeasureUnitCode","CellFormName","CellShapeName","HabitName","VoltismName","TaxonomicPollutionTolerance","TaxonomicPollutionToleranceScaleText","TrophicLevelName","FunctionalFeedingGroupName","TaxonomicDetailsCitation.ResourceTitleName","TaxonomicDetailsCitation.ResourceCreatorName","TaxonomicDetailsCitation.ResourceSubjectText","TaxonomicDetailsCitation.ResourcePublisherName","TaxonomicDetailsCitation.ResourceDate","TaxonomicDetailsCitation.ResourceIdentifier","FrequencyClassDescriptorCode","FrequencyClassDescriptorUnitCode","LowerClassBoundValue","UpperClassBoundValue","ResultAnalyticalMethod.MethodIdentifier","ResultAnalyticalMethod.MethodIdentifierContext","ResultAnalyticalMethod.MethodName","ResultAnalyticalMethod.MethodQualifierTypeName","MethodDescriptionText","LaboratoryName","AnalysisStartDate","AnalysisStartTime.Time","AnalysisStartTime.TimeZoneCode","AnalysisEndDate","AnalysisEndTime.Time","AnalysisEndTime.TimeZoneCode","ResultLaboratoryCommentCode","ResultLaboratoryCommentText","DetectionQuantitationLimitTypeName","DetectionQuantitationLimitMeasure.MeasureValue","DetectionQuantitationLimitMeasure.MeasureUnitCode","LaboratoryAccreditationIndicator","LaboratoryAccreditationAuthorityName","TaxonomistAccreditationIndicator","TaxonomistAccreditationAuthorityName","LabSamplePreparationMethod.MethodIdentifier","LabSamplePreparationMethod.MethodIdentifierContext","LabSamplePreparationMethod.MethodName","LabSamplePreparationMethod.MethodQualifierTypeName","LabSamplePreparationMethod.MethodDescriptionText","PreparationStartDate","PreparationStartTime.Time","PreparationStartTime.TimeZoneCode","PreparationEndDate","PreparationEndTime.Time","PreparationEndTime.TimeZoneCode","SubstitutionDilutionFactorNumeric","ProviderName"
"193195","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476BS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","Not Detected","","p-Chloro-m-cresol","","","ug/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"Characteristic name appeared in the study as: 4-CHLORO-3-METHYLPHENOL.",NA,NA,"","",NA,"Tissue",NA,"Ameiurus melas","","Whole Fish, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1625(T)","USEPA","Semivolatiles - Fish tissue, GC/MS",0,"","BAT-D",NA,"","",NA,NA,NA,"","","Lower Quantitation Limit",333,"ug/kg","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193196","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476BS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","Not Detected","","o-Dichlorobenzene","","","ug/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"Characteristic name appeared in the study as: 1,2-DICHLOROBENZENE.",NA,NA,"","",NA,"Tissue",NA,"Ameiurus melas","","Whole Fish, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1625(T)","USEPA","Semivolatiles - Fish tissue, GC/MS",0,"","BAT-D",NA,"","",NA,NA,NA,"","","Lower Quantitation Limit",333,"ug/kg","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193197","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476BS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","Not Detected","","Bis(2-chloroethyl) ether","","","ug/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"",NA,NA,"","",NA,"Tissue",NA,"Ameiurus melas","","Whole Fish, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1625(T)","USEPA","Semivolatiles - Fish tissue, GC/MS",0,"","BAT-D",NA,"","",NA,NA,NA,"","","Lower Quantitation Limit",333,"ug/kg","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193198","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476BS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","","","2,2',3,4,6'-Pentachlorobiphenyl","Total","9","ng/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"Characteristic name appeared in the study as: PCB-89.",NA,NA,"","",NA,"Tissue",NA,"Ameiurus melas","","Whole Fish, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1668A","USEPA","Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",NA,"","AXYS",NA,"","",NA,NA,NA,"","","",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193199","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476BS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","","","2,3,4',6-Tetrachlorobiphenyl","Total","179","ng/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"Characteristic name appeared in the study as: PCB-64.",NA,NA,"","",NA,"Tissue",NA,"Ameiurus melas","","Whole Fish, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1668A","USEPA","Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",NA,"","AXYS",NA,"","",NA,NA,NA,"","","",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193200","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476BS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","","","Total Hexachloro Biphenyls","","31825.5","ng/kg","J","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"",NA,NA,"","",NA,"Tissue",NA,"Ameiurus melas","","Whole Fish, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1668A","USEPA","Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",NA,"","AXYS",NA,"","",NA,NA,NA,"","","",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193201","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476BS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","","","2,3,3',4',5,5'-Hexachlorobiphenyl","Total","52.8","ng/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"Characteristic name appeared in the study as: PCB-162.",NA,NA,"","",NA,"Tissue",NA,"Ameiurus melas","","Whole Fish, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1668A","USEPA","Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",NA,"","AXYS",NA,"","",NA,NA,NA,"","","",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193202","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476BS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","","","PCB-171/173","Total","564","ng/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"",NA,NA,"","",NA,"Tissue",NA,"Ameiurus melas","","Whole Fish, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1668A","USEPA","Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",NA,"","AXYS",NA,"","",NA,NA,NA,"","","",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193203","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476BS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","","","2,2',3,3',4,5,5'-Heptachlorobiphenyl","Total","554","ng/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"Characteristic name appeared in the study as: PCB-172.",NA,NA,"","",NA,"Tissue",NA,"Ameiurus melas","","Whole Fish, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1668A","USEPA","Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",NA,"","AXYS",NA,"","",NA,NA,NA,"","","",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193204","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476BS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","","","2,2',3,3',4,5,6'-Heptachlorobiphenyl","Total","1400","ng/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"Characteristic name appeared in the study as: PCB-174.",NA,NA,"","",NA,"Tissue",NA,"Ameiurus melas","","Whole Fish, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1668A","USEPA","Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",NA,"","AXYS",NA,"","",NA,NA,NA,"","","",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193205","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476BS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","","","2,2',3,3',5,5',6-Heptachlorobiphenyl","Total","671","ng/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"Characteristic name appeared in the study as: PCB-178.",NA,NA,"","",NA,"Tissue",NA,"Ameiurus melas","","Whole Fish, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1668A","USEPA","Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",NA,"","AXYS",NA,"","",NA,NA,NA,"","","",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193206","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476BS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","","","PCB-139/140","Total","165","ng/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"",NA,NA,"","",NA,"Tissue",NA,"Ameiurus melas","","Whole Fish, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1668A","USEPA","Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",NA,"","AXYS",NA,"","",NA,NA,NA,"","","",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193207","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476BS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","","","2,2',3,4,6,6'-Hexachlorobiphenyl","Total","1.3","ng/kg","J","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"Characteristic name appeared in the study as: PCB-145.",NA,NA,"","",NA,"Tissue",NA,"Ameiurus melas","","Whole Fish, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1668A","USEPA","Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",NA,"","AXYS",NA,"","",NA,NA,NA,"","","",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193208","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476BS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","Not Detected","","2,2',3,4,5,6,6'-Heptachlorobiphenyl","Total","","ng/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"Characteristic name appeared in the study as: PCB-186.",NA,NA,"","",NA,"Tissue",NA,"Ameiurus melas","","Whole Fish, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1668A","USEPA","Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",NA,"","AXYS",NA,"","",NA,NA,NA,"","","Lower Quantitation Limit",2,"ng/kg","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193209","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476BS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","","","2,2',3,4',5,6,6'-Heptachlorobiphenyl","Total","19.4","ng/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"Characteristic name appeared in the study as: PCB-188.",NA,NA,"","",NA,"Tissue",NA,"Ameiurus melas","","Whole Fish, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1668A","USEPA","Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",NA,"","AXYS",NA,"","",NA,NA,NA,"","","",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193210","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476BS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","","","2,3',4,4',5-Pentachlorobiphenyl","Total","2170","ng/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"Characteristic name appeared in the study as: PCB-118.",NA,NA,"","",NA,"Tissue",NA,"Ameiurus melas","","Whole Fish, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1668A","USEPA","Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",NA,"","AXYS",NA,"","",NA,NA,NA,"","","",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193211","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476BS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","","","2,3',4,5',6-Pentachlorobiphenyl","Total","1.9","ng/kg","J","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"Characteristic name appeared in the study as: PCB-121.",NA,NA,"","",NA,"Tissue",NA,"Ameiurus melas","","Whole Fish, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1668A","USEPA","Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",NA,"","AXYS",NA,"","",NA,NA,NA,"","","",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
"193212","OST_SHPD","USEPA, Office of Water, Office of Science and Technology, Standards and Health Protection Division","OST_SHPD-UT021476BS","Sample-Composite With Parents","Tissue","",2002-10-08,"","",NA,"","","",NA,"","",NA,"",NA,"","USEPANLFTS","Utah Department of Environmental Quality","OST_SHPD-1476","","","","",40.2025,-111.8073,NA,NA,NA,"","","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NLFTS","USEPA","National Lake Fish Tissue Study SOP",NA,"","Otter Trawl","","","","",NA,"","","",NA,"","","","","","2,4',6-Trichlorobiphenyl","Total","3.7","ng/kg","","Final","","Actual","Wet","","","",NA,NA,NA,NA,NA,"Characteristic name appeared in the study as: PCB-32.",NA,NA,"","",NA,"Tissue",NA,"Ameiurus melas","","Whole Fish, Homog., Skin On",NA,"","","","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1668A","USEPA","Chlorinated Biphenyl Congeners in Water, Soil, Sediment, and Tissue by HRGC/HRMS  single-lab QC",NA,"","AXYS",NA,"","",NA,NA,NA,"","","",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"STORET"
