"","Activity.Date","Subject.Taxonomic.Name","Sample.Tissue.Anatomy.Name","Group.Summary.Count","Group.Summary.Unit","Trophic.Level.Name","Functional.Feeding.Group","Monitoring.Location.Identifier"
"349919",1990-07-26,"Acarina***retired***use Acari","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"349920",1990-07-26,"Asellus","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"349921",1990-07-26,"Baetis","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"349922",1990-07-26,"Chironomidae","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"349923",1990-07-26,"Elmidae","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"349924",1990-07-26,"Ephemerella coloradensis***retired***use Drunella coloradensis","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"349925",1990-07-26,"Erpobdella","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"349926",1990-07-26,"Hydroptila","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"349927",1990-07-26,"Oligochaeta***retired***use Oligochaeta (Clitellata), Oligochaeta (Oligochaeta)","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"349928",1990-07-26,"Pelecypoda***retired***use Bivalvia","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"349929",1990-07-26,"Planaria","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"349930",1990-07-26,"Simuliidae","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"349931",1990-07-26,"Trichoptera","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"349932",1990-07-26,"Tricorythodes minutus***retired***use Tricorythodes explicatus","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"349933",1990-07-26,"Hemerodromia","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"350313",1990-07-23,"Acarina***retired***use Acari","",NA,"",NA,"","UTAHDWQ_WQX-4994850"
"350314",1990-07-23,"Atherix","",NA,"",NA,"","UTAHDWQ_WQX-4994850"
"350315",1990-07-23,"Baetis","",NA,"",NA,"","UTAHDWQ_WQX-4994850"
"350316",1990-07-23,"Bezzia","",NA,"",NA,"","UTAHDWQ_WQX-4994850"
"350317",1990-07-23,"Capniidae","",NA,"",NA,"","UTAHDWQ_WQX-4994850"
"350318",1990-07-23,"Chironomidae","",NA,"",NA,"","UTAHDWQ_WQX-4994850"
"350319",1990-07-23,"Cinygmula","",NA,"",NA,"","UTAHDWQ_WQX-4994850"
"350320",1990-07-23,"Epeorus","",NA,"",NA,"","UTAHDWQ_WQX-4994850"
"350321",1990-07-23,"Ephemerella inermis***retired***use Ephemerella excrucians","",NA,"",NA,"","UTAHDWQ_WQX-4994850"
"350322",1990-07-23,"Glossosoma","",NA,"",NA,"","UTAHDWQ_WQX-4994850"
"350323",1990-07-23,"Hesperoperla pacifica","",NA,"",NA,"","UTAHDWQ_WQX-4994850"
"350324",1990-07-23,"Heterlimnius","",NA,"",NA,"","UTAHDWQ_WQX-4994850"
"350325",1990-07-23,"Hexatoma","",NA,"",NA,"","UTAHDWQ_WQX-4994850"
"350326",1990-07-23,"Isogenoides","",NA,"",NA,"","UTAHDWQ_WQX-4994850"
"350327",1990-07-23,"Isoperla","",NA,"",NA,"","UTAHDWQ_WQX-4994850"
"350328",1990-07-23,"Lepidostoma","",NA,"",NA,"","UTAHDWQ_WQX-4994850"
"350329",1990-07-23,"Micrasema","",NA,"",NA,"","UTAHDWQ_WQX-4994850"
"350330",1990-07-23,"Nematoda","",NA,"",NA,"","UTAHDWQ_WQX-4994850"
"350331",1990-07-23,"Oligochaeta***retired***use Oligochaeta (Clitellata), Oligochaeta (Oligochaeta)","",NA,"",NA,"","UTAHDWQ_WQX-4994850"
"350332",1990-07-23,"Optioservus","",NA,"",NA,"","UTAHDWQ_WQX-4994850"
"350333",1990-07-23,"Ostracoda","",NA,"",NA,"","UTAHDWQ_WQX-4994850"
"350334",1990-07-23,"Paraleptophlebia","",NA,"",NA,"","UTAHDWQ_WQX-4994850"
"350335",1990-07-23,"Plecoptera","",NA,"",NA,"","UTAHDWQ_WQX-4994850"
"350336",1990-07-23,"Polymitarcyidae","",NA,"",NA,"","UTAHDWQ_WQX-4994850"
"350337",1990-07-23,"Rhithrogena","",NA,"",NA,"","UTAHDWQ_WQX-4994850"
"350338",1990-07-23,"Rhyacophila acropedes***retired***use Rhyacophila brunnea","",NA,"",NA,"","UTAHDWQ_WQX-4994850"
"350339",1990-07-23,"Rhyacophila vagrita","",NA,"",NA,"","UTAHDWQ_WQX-4994850"
"350340",1990-07-23,"Serratella tibialis***retired***use Ephemerella tibialis","",NA,"",NA,"","UTAHDWQ_WQX-4994850"
"350341",1990-07-23,"Simulium","",NA,"",NA,"","UTAHDWQ_WQX-4994850"
"350342",1990-07-23,"Sweltsa","",NA,"",NA,"","UTAHDWQ_WQX-4994850"
"350343",1990-07-23,"Zaitzevia","",NA,"",NA,"","UTAHDWQ_WQX-4994850"
"350390",1990-07-23,"Acarina***retired***use Acari","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"350391",1990-07-23,"Arctopsyche grandis","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"350392",1990-07-23,"Atherix","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"350393",1990-07-23,"Baetis","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"350394",1990-07-23,"Brachycentrus occidentalis","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"350395",1990-07-23,"Chironomidae","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"350396",1990-07-23,"Ephemerella inermis***retired***use Ephemerella excrucians","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"350397",1990-07-23,"Heptagenia","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"350398",1990-07-23,"Hexatoma","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"350399",1990-07-23,"Isogenoides","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"350400",1990-07-23,"Nematoda","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"350401",1990-07-23,"Oligochaeta***retired***use Oligochaeta (Clitellata), Oligochaeta (Oligochaeta)","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"350402",1990-07-23,"Optioservus","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"350403",1990-07-23,"Ostracoda","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"350404",1990-07-23,"Perlodidae","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"350405",1990-07-23,"Physa","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"350406",1990-07-23,"Pteronarcella badia","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"350407",1990-07-23,"Rhithrogena","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"350408",1990-07-23,"Simulium","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"350409",1990-07-23,"Trichoptera","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"350410",1990-07-23,"Zapada","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"354782",1990-04-19,"Acarina***retired***use Acari","",NA,"",NA,"","UTAHDWQ_WQX-4995640"
"354783",1990-04-19,"Baetis","",NA,"",NA,"","UTAHDWQ_WQX-4995640"
"354784",1990-04-19,"Bezzia","",NA,"",NA,"","UTAHDWQ_WQX-4995640"
"354785",1990-04-19,"Brachycentrus","",NA,"",NA,"","UTAHDWQ_WQX-4995640"
"354786",1990-04-19,"Chironomidae","",NA,"",NA,"","UTAHDWQ_WQX-4995640"
"354787",1990-04-19,"Elmidae","",NA,"",NA,"","UTAHDWQ_WQX-4995640"
"354788",1990-04-19,"Ephemerella inermis***retired***use Ephemerella excrucians","",NA,"",NA,"","UTAHDWQ_WQX-4995640"
"354789",1990-04-19,"Hemerodromia","",NA,"",NA,"","UTAHDWQ_WQX-4995640"
"354790",1990-04-19,"Heptagenia","",NA,"",NA,"","UTAHDWQ_WQX-4995640"
"354791",1990-04-19,"Hydropsyche","",NA,"",NA,"","UTAHDWQ_WQX-4995640"
"354792",1990-04-19,"Isoperla","",NA,"",NA,"","UTAHDWQ_WQX-4995640"
"354793",1990-04-19,"Oligochaeta***retired***use Oligochaeta (Clitellata), Oligochaeta (Oligochaeta)","",NA,"",NA,"","UTAHDWQ_WQX-4995640"
"354794",1990-04-19,"Paraleptophlebia","",NA,"",NA,"","UTAHDWQ_WQX-4995640"
"354795",1990-04-19,"Plecoptera","",NA,"",NA,"","UTAHDWQ_WQX-4995640"
"354796",1990-04-19,"Rhithrogena","",NA,"",NA,"","UTAHDWQ_WQX-4995640"
"354797",1990-04-19,"Simuliidae","",NA,"",NA,"","UTAHDWQ_WQX-4995640"
"354798",1990-04-19,"Pteronarcella badia","",NA,"",NA,"","UTAHDWQ_WQX-4995640"
"354799",1990-04-19,"Cinygmula","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"354800",1990-04-19,"Acarina***retired***use Acari","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"354801",1990-04-19,"Antocha monticola","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"354802",1990-04-19,"Arctopsyche grandis","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"354803",1990-04-19,"Baetis","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"354804",1990-04-19,"Brachycentrus americanus","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"354805",1990-04-19,"Chironomidae","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"354806",1990-04-19,"Cultus","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"354807",1990-04-19,"Dicranota","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"354808",1990-04-19,"Elmidae","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"354809",1990-04-19,"Ephemerella inermis***retired***use Ephemerella excrucians","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"354810",1990-04-19,"Hemerodromia","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"354811",1990-04-19,"Heptagenia","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"354812",1990-04-19,"Hexatoma","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"354813",1990-04-19,"Hydropsyche","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"354814",1990-04-19,"Isoperla","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"354815",1990-04-19,"Neotrichia","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"354816",1990-04-19,"Ostracoda","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"354817",1990-04-19,"Paraleptophlebia","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"354818",1990-04-19,"Petrophila","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"354819",1990-04-19,"Pteronarcella badia","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"354820",1990-04-19,"Rhithrogena","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"354821",1990-04-19,"Simuliidae","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"354822",1990-04-19,"Sweltsa","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"354823",1990-04-19,"Acarina***retired***use Acari","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"354824",1990-04-19,"Asellus","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"354825",1990-04-19,"Baetis","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"354826",1990-04-19,"Chelifera","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"354827",1990-04-19,"Chironomidae","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"354828",1990-04-19,"Elmidae","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"354829",1990-04-19,"Ephemerella inermis***retired***use Ephemerella excrucians","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"354830",1990-04-19,"Erpobdella","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"354831",1990-04-19,"Hemerodromia","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"354832",1990-04-19,"Hydropsyche","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"354833",1990-04-19,"Oligochaeta***retired***use Oligochaeta (Clitellata), Oligochaeta (Oligochaeta)","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"354834",1990-04-19,"Oligochaeta***retired***use Oligochaeta (Clitellata), Oligochaeta (Oligochaeta)","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"354835",1990-04-19,"Ostracoda","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"354836",1990-04-19,"Paraleptophlebia","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"354837",1990-04-19,"Plecoptera","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"354838",1990-04-19,"Pteronarcella badia","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"354839",1990-04-19,"Rhithrogena","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"354840",1990-04-19,"Utaperla","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"354841",1990-04-19,"Acarina***retired***use Acari","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"354842",1990-04-19,"Antocha monticola","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"354843",1990-04-19,"Baetis","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"354844",1990-04-19,"Bezzia","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"354845",1990-04-19,"Brachycentrus","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"354846",1990-04-19,"Chironomidae","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"354847",1990-04-19,"Elmidae","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"354848",1990-04-19,"Ephemerella inermis***retired***use Ephemerella excrucians","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"354849",1990-04-19,"Hemerodromia","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"354850",1990-04-19,"Hydropsyche","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"354851",1990-04-19,"Isogenoides","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"354852",1990-04-19,"Isoperla","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"354853",1990-04-19,"Simuliidae","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"354854",1990-04-19,"Ephemerella inermis***retired***use Ephemerella excrucians","",NA,"",NA,"","UTAHDWQ_WQX-5988620"
"354855",1990-04-19,"Heptagenia","",NA,"",NA,"","UTAHDWQ_WQX-5988620"
"354856",1990-04-19,"Hydropsyche","",NA,"",NA,"","UTAHDWQ_WQX-5988620"
"354857",1990-04-19,"Isoperla","",NA,"",NA,"","UTAHDWQ_WQX-5988620"
"354858",1990-04-19,"Oligochaeta***retired***use Oligochaeta (Clitellata), Oligochaeta (Oligochaeta)","",NA,"",NA,"","UTAHDWQ_WQX-5988620"
"354859",1990-04-19,"Ostracoda","",NA,"",NA,"","UTAHDWQ_WQX-5988620"
"354860",1990-04-19,"Paraleptophlebia","",NA,"",NA,"","UTAHDWQ_WQX-5988620"
"354861",1990-04-19,"Pteronarcella badia","",NA,"",NA,"","UTAHDWQ_WQX-5988620"
"354862",1990-04-19,"Pteronarcys californica","",NA,"",NA,"","UTAHDWQ_WQX-5988620"
"354863",1990-04-19,"Rhithrogena","",NA,"",NA,"","UTAHDWQ_WQX-5988620"
"354864",1990-04-19,"Simuliidae","",NA,"",NA,"","UTAHDWQ_WQX-5988620"
"354865",1990-04-19,"Sweltsa","",NA,"",NA,"","UTAHDWQ_WQX-5988620"
"354866",1990-04-19,"Acarina***retired***use Acari","",NA,"",NA,"","UTAHDWQ_WQX-5988620"
"354867",1990-04-19,"Antocha monticola","",NA,"",NA,"","UTAHDWQ_WQX-5988620"
"354868",1990-04-19,"Arctopsyche grandis","",NA,"",NA,"","UTAHDWQ_WQX-5988620"
"354869",1990-04-19,"Atherix","",NA,"",NA,"","UTAHDWQ_WQX-5988620"
"354870",1990-04-19,"Baetis","",NA,"",NA,"","UTAHDWQ_WQX-5988620"
"354871",1990-04-19,"Bezzia","",NA,"",NA,"","UTAHDWQ_WQX-5988620"
"354872",1990-04-19,"Brachycentrus occidentalis","",NA,"",NA,"","UTAHDWQ_WQX-5988620"
"354873",1990-04-19,"Chironomidae","",NA,"",NA,"","UTAHDWQ_WQX-5988620"
"361021",1989-10-19,"Acarina***retired***use Acari","",NA,"",NA,"","UTAHDWQ_WQX-4995640"
"361022",1989-10-19,"Baetis","",NA,"",NA,"","UTAHDWQ_WQX-4995640"
"361023",1989-10-19,"Bezzia","",NA,"",NA,"","UTAHDWQ_WQX-4995640"
"361024",1989-10-19,"Brachycentrus","",NA,"",NA,"","UTAHDWQ_WQX-4995640"
"361025",1989-10-19,"Chironomidae","",NA,"",NA,"","UTAHDWQ_WQX-4995640"
"361026",1989-10-19,"Chloroperlidae","",NA,"",NA,"","UTAHDWQ_WQX-4995640"
"361027",1989-10-19,"Cinygmula","",NA,"",NA,"","UTAHDWQ_WQX-4995640"
"361028",1989-10-19,"Ephemerella inermis***retired***use Ephemerella excrucians","",NA,"",NA,"","UTAHDWQ_WQX-4995640"
"361029",1989-10-19,"Hydropsyche","",NA,"",NA,"","UTAHDWQ_WQX-4995640"
"361030",1989-10-19,"Isoperla","",NA,"",NA,"","UTAHDWQ_WQX-4995640"
"361031",1989-10-19,"Oligochaeta***retired***use Oligochaeta (Clitellata), Oligochaeta (Oligochaeta)","",NA,"",NA,"","UTAHDWQ_WQX-4995640"
"361032",1989-10-19,"Ostracoda","",NA,"",NA,"","UTAHDWQ_WQX-4995640"
"361033",1989-10-19,"Paraleptophlebia","",NA,"",NA,"","UTAHDWQ_WQX-4995640"
"361034",1989-10-19,"Physa","",NA,"",NA,"","UTAHDWQ_WQX-4995640"
"361035",1989-10-19,"Plecoptera","",NA,"",NA,"","UTAHDWQ_WQX-4995640"
"361036",1989-10-19,"Pteronarcella badia","",NA,"",NA,"","UTAHDWQ_WQX-4995640"
"361037",1989-10-19,"Rhithrogena","",NA,"",NA,"","UTAHDWQ_WQX-4995640"
"361038",1989-10-19,"Simuliidae","",NA,"",NA,"","UTAHDWQ_WQX-4995640"
"361039",1989-10-19,"Acarina***retired***use Acari","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"361040",1989-10-19,"Alisotrichia","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"361041",1989-10-19,"Antocha monticola","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"361042",1989-10-19,"Arctopsyche grandis","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"361043",1989-10-19,"Baetis","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"361044",1989-10-19,"Bezzia","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"361045",1989-10-19,"Brachycentrus","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"361046",1989-10-19,"Chironomidae","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"361047",1989-10-19,"Cinygmula","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"361048",1989-10-19,"Elmidae","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"361049",1989-10-19,"Ephemerella grandis***retired***use Drunella grandis","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"361050",1989-10-19,"Ephemerella inermis***retired***use Ephemerella excrucians","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"361051",1989-10-19,"Hemerodromia","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"361052",1989-10-19,"Heptagenia","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"361053",1989-10-19,"Hexatoma","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"361054",1989-10-19,"Hydropsyche","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"361055",1989-10-19,"Isogenoides","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"361056",1989-10-19,"Isoperla","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"361057",1989-10-19,"Lepidostoma","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"361058",1989-10-19,"Lymnaea","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"361059",1989-10-19,"Neotrichia","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"361060",1989-10-19,"Oecetis","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"361061",1989-10-19,"Oligochaeta***retired***use Oligochaeta (Clitellata), Oligochaeta (Oligochaeta)","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"361062",1989-10-19,"Paraleptophlebia","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"361063",1989-10-19,"Planaria","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"361064",1989-10-19,"Plecoptera","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"361065",1989-10-19,"Pteronarcella badia","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"361066",1989-10-19,"Rhithrogena","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"361067",1989-10-19,"Simuliidae","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"361068",1989-10-19,"Skwala parallela***retired***use Skwala americana","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"361069",1989-10-19,"Sweltsa","",NA,"",NA,"","UTAHDWQ_WQX-4995710"
"361070",1989-10-19,"Acarina***retired***use Acari","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"361071",1989-10-19,"Baetis","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"361072",1989-10-19,"Bezzia","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"361073",1989-10-19,"Brachycentrus","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"361074",1989-10-19,"Chironomidae","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"361075",1989-10-19,"Cinygmula","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"361076",1989-10-19,"Elmidae","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"361077",1989-10-19,"Ephemerella inermis***retired***use Ephemerella excrucians","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"361078",1989-10-19,"Hydropsyche","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"361079",1989-10-19,"Isogenoides","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"361080",1989-10-19,"Isoperla","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"361081",1989-10-19,"Oligochaeta***retired***use Oligochaeta (Clitellata), Oligochaeta (Oligochaeta)","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"361082",1989-10-19,"Pteronarcella badia","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"361083",1989-10-19,"Rhithrogena","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"361084",1989-10-19,"Rhyacophila vagrita","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"361085",1989-10-19,"Simuliidae","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"361086",1989-10-19,"Sweltsa","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"361087",1989-10-19,"Paraleptophlebia","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"361088",1989-10-19,"Plecoptera","",NA,"",NA,"","UTAHDWQ_WQX-5988610"
"361089",1989-10-19,"Acarina***retired***use Acari","",NA,"",NA,"","UTAHDWQ_WQX-5988620"
"361090",1989-10-19,"Antocha monticola","",NA,"",NA,"","UTAHDWQ_WQX-5988620"
"361091",1989-10-19,"Arctopsyche","",NA,"",NA,"","UTAHDWQ_WQX-5988620"
"361092",1989-10-19,"Atherix","",NA,"",NA,"","UTAHDWQ_WQX-5988620"
"361093",1989-10-19,"Baetis","",NA,"",NA,"","UTAHDWQ_WQX-5988620"
"361094",1989-10-19,"Bezzia","",NA,"",NA,"","UTAHDWQ_WQX-5988620"
"361095",1989-10-19,"Brachycentrus","",NA,"",NA,"","UTAHDWQ_WQX-5988620"
"361096",1989-10-19,"Cheumatopsyche","",NA,"",NA,"","UTAHDWQ_WQX-5988620"
"361097",1989-10-19,"Chironomidae","",NA,"",NA,"","UTAHDWQ_WQX-5988620"
"361098",1989-10-19,"Cultus","",NA,"",NA,"","UTAHDWQ_WQX-5988620"
"361099",1989-10-19,"Ephemerella inermis***retired***use Ephemerella excrucians","",NA,"",NA,"","UTAHDWQ_WQX-5988620"
"361100",1989-10-19,"Hemerodromia","",NA,"",NA,"","UTAHDWQ_WQX-5988620"
"361101",1989-10-19,"Heptagenia","",NA,"",NA,"","UTAHDWQ_WQX-5988620"
"361102",1989-10-19,"Hydropsyche","",NA,"",NA,"","UTAHDWQ_WQX-5988620"
"361103",1989-10-19,"Isogenoides","",NA,"",NA,"","UTAHDWQ_WQX-5988620"
"361104",1989-10-19,"Isoperla","",NA,"",NA,"","UTAHDWQ_WQX-5988620"
"361105",1989-10-19,"Oligochaeta***retired***use Oligochaeta (Clitellata), Oligochaeta (Oligochaeta)","",NA,"",NA,"","UTAHDWQ_WQX-5988620"
"361106",1989-10-19,"Paraleptophlebia","",NA,"",NA,"","UTAHDWQ_WQX-5988620"
"361107",1989-10-19,"Pteronarcella badia","",NA,"",NA,"","UTAHDWQ_WQX-5988620"
"361108",1989-10-19,"Rhithrogena","",NA,"",NA,"","UTAHDWQ_WQX-5988620"
"361109",1989-10-19,"Simuliidae","",NA,"",NA,"","UTAHDWQ_WQX-5988620"
"361110",1989-10-19,"Skwala parallela***retired***use Skwala americana","",NA,"",NA,"","UTAHDWQ_WQX-5988620"
"361111",1989-10-19,"Sweltsa","",NA,"",NA,"","UTAHDWQ_WQX-5988620"
"361192",1989-10-12,"Acarina***retired***use Acari","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"361193",1989-10-12,"Baetis","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"361194",1989-10-12,"Chironomidae","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"361195",1989-10-12,"Elmidae","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"361196",1989-10-12,"Epeorus","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"361197",1989-10-12,"Erpobdella","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"361198",1989-10-12,"Gastropoda","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"361199",1989-10-12,"Helobdella","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"361200",1989-10-12,"Hemerodromia","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"361201",1989-10-12,"Hydropsyche","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"361202",1989-10-12,"Hydroptila","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"361203",1989-10-12,"Lepidostoma","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"361204",1989-10-12,"Leptohyphes","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"361205",1989-10-12,"Nematoda","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"361206",1989-10-12,"Oligochaeta***retired***use Oligochaeta (Clitellata), Oligochaeta (Oligochaeta)","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"361207",1989-10-12,"Pelecypoda***retired***use Bivalvia","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"361208",1989-10-12,"Planaria","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"361209",1989-10-12,"Simuliidae","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"361210",1989-10-12,"Trichoptera","",NA,"",NA,"","UTAHDWQ_WQX-4996690"
"363572",1989-08-07,"Lymnaea","",NA,"",NA,"","UTAHDWQ_WQX-4996140"
